Data,Treatment,MAE,Pearson,Spearman,Isep,Csep
jirasoftware_filtered,None,0.22770875610717356,0.9942658872925404,0.9811096367730165,0.0006698134575714203,0.0002720114891290043
jirasoftware_filtered,FairReweighing,0.1601911225275362,0.9981791433869788,0.9811096367730165,7.12319694332339e-05,9.81989647043563e-05
