Data,N,MAE,Treatment,Pearson,Spearman
jirasoftware_filtered,1,4.5189232089339875,CL,0.7111729666627873,0.8121519729248231
jirasoftware_filtered,1,4.679887781863751,CL2,0.6805629068464023,0.7932480220248324
jirasoftware_filtered,1,4.077816721989533,lsvm,0.5751745845557076,0.6589069409485963
jirasoftware_filtered,1,4.104123571162275,lsvm2,0.6027455035548025,0.7158091898029497
jirasoftware_filtered,1,4.304434168318363,CL,0.6652755134375237,0.80093897860961
jirasoftware_filtered,1,4.518767095413314,CL2,0.6823362374353552,0.7964929081666271
jirasoftware_filtered,1,4.310826798435399,lsvm,0.5795013277360496,0.6727266740502467
jirasoftware_filtered,1,4.326702097464221,lsvm2,0.6004294760018207,0.7033851129155255
jirasoftware_filtered,1,4.561173034721314,CL,0.6584419969157244,0.8059556552645002
jirasoftware_filtered,1,4.461618880805087,CL2,0.6805471424995764,0.8084366277838232
jirasoftware_filtered,1,4.491557110318399,lsvm,0.5871542133158097,0.6907322112921017
jirasoftware_filtered,1,4.457519163780374,lsvm2,0.6053960354326698,0.7181713830699982
jirasoftware_filtered,1,4.579380347967556,CL,0.7050491266383717,0.8057204257648977
jirasoftware_filtered,1,4.490536764059981,CL2,0.6678537779142278,0.7794026698687699
jirasoftware_filtered,1,4.514777129065598,lsvm,0.5581575057299217,0.6569959923899439
jirasoftware_filtered,1,4.492791685815729,lsvm2,0.578595377519274,0.6802866241067802
jirasoftware_filtered,1,4.31921391400028,CL,0.6640065978803541,0.7956730984254379
jirasoftware_filtered,1,4.47906839190961,CL2,0.6740833539898733,0.8020708750136382
jirasoftware_filtered,1,4.162434523650934,lsvm,0.6138655083723242,0.6891182108641357
jirasoftware_filtered,1,4.257918709206995,lsvm2,0.6251284363538677,0.7170546251981226
jirasoftware_filtered,1,4.75269505633339,CL,0.7125095685074793,0.814539202995047
jirasoftware_filtered,1,4.677968833289326,CL2,0.7127773586232264,0.8170661733620647
jirasoftware_filtered,1,4.414061191775406,lsvm,0.6265697206550467,0.6760682138973235
jirasoftware_filtered,1,4.355945025507956,lsvm2,0.6733437829368517,0.740072181084975
jirasoftware_filtered,1,4.501393608374682,CL,0.7071969963767658,0.8115045095496793
jirasoftware_filtered,1,4.536693987730023,CL2,0.7303209222475091,0.8045087609414499
jirasoftware_filtered,1,4.487321151841777,lsvm,0.5975720042916733,0.6650927780866596
jirasoftware_filtered,1,4.460410432671481,lsvm2,0.6535550125226027,0.7408133869092176
jirasoftware_filtered,1,4.783117539466244,CL,0.7025594910713654,0.8279664987632019
jirasoftware_filtered,1,4.480937358383175,CL2,0.688131883900754,0.8233964088068146
jirasoftware_filtered,1,4.366682589825999,lsvm,0.6041126021357868,0.7020016839772689
jirasoftware_filtered,1,4.253587931865433,lsvm2,0.6217510342911334,0.7499803503788777
jirasoftware_filtered,1,4.615697788083118,CL,0.6728187251806268,0.7931647600979929
jirasoftware_filtered,1,4.5232899816681265,CL2,0.7029998435709396,0.802881368735041
jirasoftware_filtered,1,3.864145796890779,lsvm,0.5732620096862393,0.6956219571774045
jirasoftware_filtered,1,4.038094058952144,lsvm2,0.6026633958790468,0.7358118487864801
jirasoftware_filtered,1,4.5011548866989886,CL,0.6779918974816874,0.8213067091185137
jirasoftware_filtered,1,4.5304301586597475,CL2,0.6957138690728882,0.8222662591564963
jirasoftware_filtered,1,4.562930971713766,lsvm,0.5621568623962658,0.6932166773188446
jirasoftware_filtered,1,4.56187445263162,lsvm2,0.6166519579168348,0.7366374810400357
jirasoftware_filtered,2,4.893339231474214,CL,0.7870637489470188,0.9060283398082893
jirasoftware_filtered,2,4.651241717681493,CL2,0.7729495082594549,0.8993708791685476
jirasoftware_filtered,2,4.3218263422819465,lsvm,0.6461596885472222,0.7693431152533408
jirasoftware_filtered,2,4.2989205047042605,lsvm2,0.6805056107581073,0.8163191450254554
jirasoftware_filtered,2,4.575480499717335,CL,0.8186928497885066,0.9208664303228229
jirasoftware_filtered,2,4.522759922257025,CL2,0.7882784445049084,0.9211563914386698
jirasoftware_filtered,2,4.2957729953458665,lsvm,0.620567406350892,0.7532298945305654
jirasoftware_filtered,2,4.299656185109997,lsvm2,0.6964664754196127,0.8176437665888115
jirasoftware_filtered,2,4.53635251738097,CL,0.811255001224383,0.932376955019959
jirasoftware_filtered,2,4.546291915861439,CL2,0.788549797658539,0.9274190857399695
jirasoftware_filtered,2,4.312005475713079,lsvm,0.6591234106999491,0.7947048146189055
jirasoftware_filtered,2,4.199137067198332,lsvm2,0.7141358376574913,0.8576391862848493
jirasoftware_filtered,2,4.410593061550567,CL,0.7875169069883124,0.9161787256166344
jirasoftware_filtered,2,4.547679279288745,CL2,0.7779843406266422,0.9175190679633797
jirasoftware_filtered,2,4.0016017651220785,lsvm,0.6685131641267471,0.7987275884128513
jirasoftware_filtered,2,4.088452438738769,lsvm2,0.7018264383597324,0.8347444854089281
jirasoftware_filtered,2,4.604191591376311,CL,0.8015040927088011,0.9196541832481386
jirasoftware_filtered,2,4.597603321994004,CL2,0.8100850192240047,0.9228361862563762
jirasoftware_filtered,2,4.28196379517037,lsvm,0.6836802149777457,0.7895489799184585
jirasoftware_filtered,2,4.243580378425627,lsvm2,0.7257264961347594,0.8403661210986874
jirasoftware_filtered,2,4.583614561553687,CL,0.7805429656376417,0.9030838953046009
jirasoftware_filtered,2,4.720924907691402,CL2,0.8063944859563286,0.9015799403603597
jirasoftware_filtered,2,4.11911261376829,lsvm,0.6763978419986885,0.7920846840540257
jirasoftware_filtered,2,4.045976587990648,lsvm2,0.723241457991376,0.8417821561061958
jirasoftware_filtered,2,4.6182997175343505,CL,0.7485583420130751,0.9106846029476994
jirasoftware_filtered,2,4.522906243733075,CL2,0.7526313582237447,0.9006768686923312
jirasoftware_filtered,2,4.177833834084443,lsvm,0.6651189296784209,0.7719632458182207
jirasoftware_filtered,2,4.157868464298263,lsvm2,0.6855319777926357,0.8212548887584528
jirasoftware_filtered,2,4.489087964038122,CL,0.7610551671395102,0.9025214406100066
jirasoftware_filtered,2,4.472894725530115,CL2,0.78317916332507,0.9047060472498799
jirasoftware_filtered,2,4.2279456128579875,lsvm,0.6337781818828253,0.7624737151634621
jirasoftware_filtered,2,4.1500915295620135,lsvm2,0.6756290154237051,0.8215081680463912
jirasoftware_filtered,2,4.614739569354819,CL,0.8073841093960262,0.9108988714027829
jirasoftware_filtered,2,4.623218091987243,CL2,0.8152236733170646,0.9024847587820983
jirasoftware_filtered,2,4.347392109767012,lsvm,0.666680187389125,0.7821142138778023
jirasoftware_filtered,2,4.2051600808060146,lsvm2,0.706465088309808,0.8322250843079868
jirasoftware_filtered,2,4.5196678376497195,CL,0.79190121976918,0.9133274413108083
jirasoftware_filtered,2,4.430142200700769,CL2,0.7759279991017463,0.9043817333110714
jirasoftware_filtered,2,3.862844469217411,lsvm,0.6246771859261573,0.7641296376804663
jirasoftware_filtered,2,3.967377192595924,lsvm2,0.6648108937477485,0.8141886877505897
jirasoftware_filtered,3,4.771434394293997,CL,0.8379676378402753,0.9549799480263236
jirasoftware_filtered,3,4.545938500700748,CL2,0.8313782894001132,0.9545583981309963
jirasoftware_filtered,3,3.9665033857141543,lsvm,0.7003004895199224,0.811315860149008
jirasoftware_filtered,3,4.0036812839080165,lsvm2,0.7416921592242851,0.8672463316894092
jirasoftware_filtered,3,4.621702547197881,CL,0.8181663944878151,0.946237445708174
jirasoftware_filtered,3,4.497062988596284,CL2,0.837131954949509,0.947332660284294
jirasoftware_filtered,3,4.135247084781386,lsvm,0.7114673139885233,0.8324859328620016
jirasoftware_filtered,3,4.116648636401614,lsvm2,0.7560070025727266,0.8872757742298251
jirasoftware_filtered,3,4.691602073609829,CL,0.8175634771597404,0.9436982480651871
jirasoftware_filtered,3,4.547036908447878,CL2,0.8284350174641343,0.9433937306684244
jirasoftware_filtered,3,4.1488684435101595,lsvm,0.7091781446684955,0.8259967428296489
jirasoftware_filtered,3,4.220211818177841,lsvm2,0.7434336447720742,0.861801118124352
jirasoftware_filtered,3,4.707221278044731,CL,0.8308271516232641,0.953569153279945
jirasoftware_filtered,3,4.610794907533585,CL2,0.8217813537891538,0.952912373885015
jirasoftware_filtered,3,3.9006988194909806,lsvm,0.7108870109245514,0.8363602325906041
jirasoftware_filtered,3,3.9569401504292063,lsvm2,0.7483688619727681,0.8938563777063303
jirasoftware_filtered,3,4.791460288390858,CL,0.8365712085668411,0.9475259676948584
jirasoftware_filtered,3,4.633115478200183,CL2,0.8369450308969025,0.9551517121411324
jirasoftware_filtered,3,4.247284654486566,lsvm,0.7106765846432471,0.8414258183493721
jirasoftware_filtered,3,4.257730699438994,lsvm2,0.7536861026870166,0.8903290997147651
jirasoftware_filtered,3,4.652566529572282,CL,0.8401615348268403,0.9543691664790883
jirasoftware_filtered,3,4.69849227867238,CL2,0.8251623448231618,0.9570929377640902
jirasoftware_filtered,3,4.060618256126165,lsvm,0.7166361795398513,0.8222190968063287
jirasoftware_filtered,3,4.1042479978782005,lsvm2,0.7353436061886055,0.8694454946101985
jirasoftware_filtered,3,4.628528452184919,CL,0.8340325904011644,0.9489029918695119
jirasoftware_filtered,3,4.559686761298408,CL2,0.8344523779792701,0.9536576554679141
jirasoftware_filtered,3,3.7895141349825843,lsvm,0.6998486641873363,0.8410351277695866
jirasoftware_filtered,3,4.02403775321547,lsvm2,0.7353964425103122,0.8936048451721018
jirasoftware_filtered,3,4.439853582463172,CL,0.8617291900957085,0.960772765579655
jirasoftware_filtered,3,4.561463989385459,CL2,0.8581469518810046,0.9653405265310958
jirasoftware_filtered,3,4.120907287583071,lsvm,0.7204065277907636,0.837097944907427
jirasoftware_filtered,3,4.202782565710363,lsvm2,0.7592708256841796,0.8904309936811772
jirasoftware_filtered,3,4.725358359328552,CL,0.8328827108200078,0.9506316957910961
jirasoftware_filtered,3,4.530812858650673,CL2,0.8245199655797705,0.952171750312009
