Data,Treatment,MAE,Pearson,Spearman,Isep,Csep
jirasoftware_filtered,None,0.1992168309481721,0.9941254068838636,0.9811096367730165,0.00011644002446876652,2.8115505805110382e-05
jirasoftware_filtered,FairReweighing,0.23137685969539973,0.9890380710010693,0.9811096367730165,0.003837568121073916,0.0014606776850726762
