Data,N,MAE,Treatment,Pearson,Spearman
jirasoftware_filtered,1,4.62736916598613,CL,0.4999098312243783,0.5726027513976333
jirasoftware_filtered,1,4.572666704112977,lsvm,0.5285453235059715,0.6394341305904083
jirasoftware_filtered,1,4.355744383200051,CL,0.5276975175945647,0.5932487979976507
jirasoftware_filtered,1,4.061704792490866,lsvm,0.6210526591310842,0.7148589557847532
jirasoftware_filtered,1,4.525165938253442,CL,0.5352463012835831,0.5652710438258622
jirasoftware_filtered,1,4.128134039042872,lsvm,0.6033206078825641,0.6643387627352108
jirasoftware_filtered,1,4.504739345615882,CL,0.5457897256238865,0.6014544646756181
jirasoftware_filtered,1,4.56535733489939,lsvm,0.6176551459343896,0.7105951299788386
jirasoftware_filtered,1,4.444047633320365,CL,0.5358630398470667,0.545480324292469
jirasoftware_filtered,1,4.187454208923131,lsvm,0.5838910497849286,0.6336092892190619
jirasoftware_filtered,1,4.414951984775912,CL,0.5414210886701772,0.5717852706613906
jirasoftware_filtered,1,4.33421908291062,lsvm,0.6262501613326281,0.6742038454376024
jirasoftware_filtered,1,4.161507350073694,CL,0.5446784780386074,0.6139647147460651
jirasoftware_filtered,1,4.250149946165977,lsvm,0.6000523306895564,0.681246174144763
jirasoftware_filtered,1,4.539103084601054,CL,0.5765679430610723,0.622239087069956
jirasoftware_filtered,1,4.638502706952643,lsvm,0.6104996794419169,0.6836130254217047
jirasoftware_filtered,1,4.475840783495133,CL,0.5661252504753016,0.5786057616473915
jirasoftware_filtered,1,4.246028697918178,lsvm,0.6047372989907661,0.6801695916082157
jirasoftware_filtered,1,4.447640911858852,CL,0.564468518161012,0.5928319061122166
jirasoftware_filtered,1,4.1893706734237455,lsvm,0.601443109634295,0.6601220992794641
jirasoftware_filtered,2,4.303091341229878,CL,0.6009751759508686,0.6957028900992974
jirasoftware_filtered,2,3.9760686678085952,lsvm,0.6525477301944668,0.7707434294774599
jirasoftware_filtered,2,4.240093930783899,CL,0.583529712210145,0.6669070729400298
jirasoftware_filtered,2,3.9928504354150407,lsvm,0.6629157945780311,0.7599112274710094
jirasoftware_filtered,2,4.173368717250351,CL,0.5816915476589247,0.6913721054011692
jirasoftware_filtered,2,4.035548106909187,lsvm,0.6705021905611959,0.7938989789073959
jirasoftware_filtered,2,4.39022140838546,CL,0.586331945397486,0.6874343402877728
jirasoftware_filtered,2,4.159455102231901,lsvm,0.6676082231218325,0.8073588807448027
jirasoftware_filtered,2,4.466628530230714,CL,0.6157468160750822,0.7102906125820759
jirasoftware_filtered,2,4.2900461995610835,lsvm,0.680687997026481,0.789742287329023
jirasoftware_filtered,2,4.257065496028966,CL,0.5804539518103499,0.6752501509098444
jirasoftware_filtered,2,4.024961332300789,lsvm,0.6394654932408237,0.7635928020402841
jirasoftware_filtered,2,4.348046884434,CL,0.5996056988079806,0.6843914953250922
jirasoftware_filtered,2,4.0493844326148185,lsvm,0.6686526568091384,0.7808676139801561
jirasoftware_filtered,2,4.236690469596484,CL,0.6287319886532146,0.7092856469476353
jirasoftware_filtered,2,4.360439652315852,lsvm,0.6992806995337859,0.7885649753285369
jirasoftware_filtered,2,4.540980136451486,CL,0.5954864339354242,0.7110714114904101
jirasoftware_filtered,2,4.37737416516899,lsvm,0.6697766860724207,0.8018915416327531
jirasoftware_filtered,2,4.46225138268004,CL,0.613317496307491,0.6908195489775978
jirasoftware_filtered,2,4.245091125682725,lsvm,0.68356227785859,0.7897335535604734
jirasoftware_filtered,3,4.283785450216978,CL,0.6264125250898191,0.7297867129897294
jirasoftware_filtered,3,4.121105548254983,lsvm,0.7006459541298831,0.8278809078314158
jirasoftware_filtered,3,4.1907367294092905,CL,0.6420690682241816,0.749064469183643
jirasoftware_filtered,3,3.9697135219298576,lsvm,0.7075641340812614,0.8365902218290768
jirasoftware_filtered,3,4.4721267352892795,CL,0.6407959679820598,0.7373874206328279
jirasoftware_filtered,3,4.15143303725936,lsvm,0.7139613832461936,0.8400418071598789
jirasoftware_filtered,3,4.432683609778989,CL,0.6245968079708952,0.7275875500689402
jirasoftware_filtered,3,4.340825226464749,lsvm,0.6984359531740155,0.8171995088952552
jirasoftware_filtered,3,4.221078080988434,CL,0.6398664058964817,0.7482580512208966
jirasoftware_filtered,3,3.8993942386805767,lsvm,0.7103991199480618,0.8449292240402348
jirasoftware_filtered,3,4.278031255679894,CL,0.6284014927275422,0.7319654971172364
jirasoftware_filtered,3,3.957042226286738,lsvm,0.7007458408801017,0.8282221070560869
jirasoftware_filtered,3,4.236767708787431,CL,0.629867910514617,0.7484501941289878
jirasoftware_filtered,3,4.001012750180583,lsvm,0.7171818274326935,0.8424197212103166
jirasoftware_filtered,3,4.089341587110606,CL,0.6272579026845779,0.7373006651985685
jirasoftware_filtered,3,3.9064393405248135,lsvm,0.6934880323101901,0.8130224385235998
jirasoftware_filtered,3,4.509057176014468,CL,0.6203825647896049,0.7360208769804338
jirasoftware_filtered,3,4.393821540504319,lsvm,0.7024819129332829,0.8253783920163372
jirasoftware_filtered,3,4.568153476121423,CL,0.6176378121783662,0.7214279142365256
jirasoftware_filtered,3,4.310136073807858,lsvm,0.6915632757707488,0.818126452863986
jirasoftware_filtered,4,4.276077784801999,CL,0.64184221340147,0.7708156286308032
jirasoftware_filtered,4,4.056218396352867,lsvm,0.7179700785697389,0.8571198181817665
jirasoftware_filtered,4,4.347368875748082,CL,0.6578131336429666,0.7817503068549023
jirasoftware_filtered,4,4.116723031255155,lsvm,0.7217908829979587,0.8680923427362471
jirasoftware_filtered,4,4.143893952749363,CL,0.6461744604702423,0.7664336058238508
jirasoftware_filtered,4,3.9646394543205976,lsvm,0.7147835046850257,0.8500862232431553
jirasoftware_filtered,4,4.35281126515421,CL,0.6603670892046092,0.7873754360520813
jirasoftware_filtered,4,4.211320024286068,lsvm,0.7343890747548203,0.8754421000963537
jirasoftware_filtered,4,4.0645724462183646,CL,0.6527415548101255,0.783578575737952
jirasoftware_filtered,4,3.8323654161070873,lsvm,0.7126814686715586,0.8550685470750837
jirasoftware_filtered,4,4.2621853376683445,CL,0.6706905178625262,0.7788763147508473
jirasoftware_filtered,4,3.9906847127060696,lsvm,0.7420741170158232,0.8793303738546357
jirasoftware_filtered,4,4.125788285843518,CL,0.6396821992914,0.7604049765196802
jirasoftware_filtered,4,3.872075600900161,lsvm,0.7290134519857036,0.8467976682586127
jirasoftware_filtered,4,4.191121231079884,CL,0.6381446939883246,0.7758631646012353
jirasoftware_filtered,4,3.920393160203478,lsvm,0.7054008605285711,0.8642949001708811
jirasoftware_filtered,4,4.054490806526381,CL,0.6486397728792581,0.7670135280555441
jirasoftware_filtered,4,3.7571717935908264,lsvm,0.7235655487238544,0.85762521225517
jirasoftware_filtered,4,4.4382309743530675,CL,0.6594066194953745,0.7764692881385777
jirasoftware_filtered,4,4.08253898372437,lsvm,0.7209119904324661,0.8581841734423443
jirasoftware_filtered,5,4.119650557790309,CL,0.659079480972526,0.792296041252926
jirasoftware_filtered,5,3.9613816003067353,lsvm,0.7301529837613548,0.8701209060447009
jirasoftware_filtered,5,4.025073143296352,CL,0.6692230784719326,0.7902564151709761
jirasoftware_filtered,5,3.787512165231266,lsvm,0.7459226535999416,0.8730880583466183
jirasoftware_filtered,5,4.118678807191653,CL,0.674387316776214,0.7989005170301333
jirasoftware_filtered,5,3.8449842361275017,lsvm,0.7403937610140399,0.8834457255952071
jirasoftware_filtered,5,4.149490587277227,CL,0.682924424679989,0.8073553872373829
jirasoftware_filtered,5,3.8890212741546293,lsvm,0.7404906502584766,0.885821892891935
jirasoftware_filtered,5,4.274567566800344,CL,0.6799314325617225,0.7929737816923749
jirasoftware_filtered,5,3.962192647870565,lsvm,0.7442501137711065,0.8774991937154029
jirasoftware_filtered,5,4.0022104385449255,CL,0.69391515866496,0.800350322609367
jirasoftware_filtered,5,3.7907486275637665,lsvm,0.7678212028917539,0.8940782154274902
jirasoftware_filtered,5,4.303987226478721,CL,0.6618510221712173,0.7874045486139134
jirasoftware_filtered,5,4.0551796438286605,lsvm,0.7351411650082377,0.8812110453489829
jirasoftware_filtered,5,4.1575513684688366,CL,0.6603505045286258,0.7862808037271981
jirasoftware_filtered,5,3.7136148391067696,lsvm,0.7254959762436949,0.8695305032907479
jirasoftware_filtered,5,4.2443235200068585,CL,0.6550088041507366,0.7971677373498928
jirasoftware_filtered,5,4.026511930706646,lsvm,0.7346769048734686,0.8747719289229812
jirasoftware_filtered,5,4.10542040909364,CL,0.6816136457646141,0.8022496261432867
jirasoftware_filtered,5,3.881218158975235,lsvm,0.7459492007027876,0.8800017095304816
jirasoftware_filtered,10,4.042394766805175,CL,0.7235484685309228,0.8750188034473165
jirasoftware_filtered,10,3.7728763918238895,lsvm,0.7723678084883783,0.9280630556076934
jirasoftware_filtered,10,3.8212488155522846,CL,0.7334712103121207,0.8848279900309906
jirasoftware_filtered,10,3.5147301395491835,lsvm,0.7771402046532377,0.9349021786332667
jirasoftware_filtered,10,4.0037429426460776,CL,0.7276109426791071,0.8752697537303085
jirasoftware_filtered,10,3.875011007104114,lsvm,0.782080261561237,0.929895982500636
jirasoftware_filtered,10,4.066205888620862,CL,0.7395059396323411,0.8808389868087699
jirasoftware_filtered,10,3.855185356650875,lsvm,0.7855824825411746,0.9310016775990153
jirasoftware_filtered,10,3.9817208881621764,CL,0.7378155705976104,0.873005960922252
jirasoftware_filtered,10,3.811253544564121,lsvm,0.7935247763658825,0.9272071462898325
jirasoftware_filtered,10,3.8980910772177046,CL,0.7350672762370293,0.8718810515330636
jirasoftware_filtered,10,3.6443424733575576,lsvm,0.779792701576486,0.9235575955385731
jirasoftware_filtered,10,3.967324304594297,CL,0.7275486091134349,0.8745040933541267
jirasoftware_filtered,10,3.7168480073195034,lsvm,0.7745317454970625,0.923172727471154
jirasoftware_filtered,10,3.92866595457712,CL,0.7304213659208172,0.8752709182327817
jirasoftware_filtered,10,3.7576052351183393,lsvm,0.7910047857120293,0.9287373025397225
jirasoftware_filtered,10,3.885365045557147,CL,0.7412884426203281,0.8866539299090936
jirasoftware_filtered,10,3.6326813808698115,lsvm,0.7906941915045362,0.9356410554525629
jirasoftware_filtered,10,3.9102721479997786,CL,0.7390082452048555,0.8733564761667094
jirasoftware_filtered,10,3.632115775006678,lsvm,0.7904283785772359,0.9275524212731601
